id,word
265,She|'s|not It|'s|not She|is|not It|is|not You|ca|n't This|is|not She|'s|no You|'re|not It|'s|no They|'re|not She|'s|a she|'s|not And|she|'s And|it|is She|is|n't They|are|not And|she|is So|she|'s It|'s|a it|'s|not They|'re|no So|she|is You|do|n't <unk>|is|n't She|was|it That|'s|not You|can|be So|it|'s You|are|n't I|mean|<comma> she|is|not You|do|it It|is|n't This|is|no You|know|it You|have|n't She|has|no She|'s|n't We|'re|not But|she|is They|'re|n't and|she|'s You|wo|n't She|is|no You|do|is They|do|n't You|know|is This|is|n't You|do|she <unk>|is|not It|'s|n't That|'s|no You|know|not I|do|n't You|are|not You|can|it They|'re|a You|know|<comma> It|is|no She|is|a It|was|a There|is|n't That|is|no And|this|is You|not|is Now|<comma>|she You|are|no You|have|no You|know|no Well|<comma>|she Now|she|'s Not|a|<unk> You|could|n't She|<unk>|is You|do|you This|is|a So|<comma>|no I|think|is You|will|not They|'re|it and|it|out Because|she|is It|was|<unk> They|are|n't Well|<comma>|it I|'m|a She|are|no Because|she|'s What|it|'s It|has|no So|<comma>|it You|know|. <quote>|She|'s So|they|'re You|know|she And|she|was So|this|is So|<comma>|not What|she|'s You|do|they
266,You|'ll|get You|will|just You|'re|you You|get|it You|will|get You|get|them You|will|only You|get|to You|are|just You|get|the You|'re|the You|get|this You|get|just You|get|all You|will|be You|put|them You|get|a And|you|just You|'ll|give You|'re|a You|get|out You|will|take You|get|that You|'re|they You|'ll|go You|make|it You|'re|<unk> You|can|you They|'re|you You|'re|that You|'ll|<unk> You|go|to You|'ll|make You|make|them You|get|only You|'ll|they You|'ll|come You|will|go You|will|have You|do|you They|are|just You|'ll|become You|'re|going You|will|actually You|'re|it You|get|these You|are|only You|want|you You|get|<unk> You|will|give You|get|for and|you|<comma> You|put|it You|wo|to You|get|off You|'ll|tell You|'ll|you You|give|them You|'re|to You|get|you You|get|an You|'ll|be They|will|just You|give|it You|'re|all They|'ll|get And|you|only You|'re|coming You|will|put You|'ll|put You|become|a You|will|leave You|get|through You|get|about You|come|to You|get|and You|get|their They|'re|the You|'re|your You|'ve|'re You|'re|<comma> You|will|<unk> You|'ll|leave You|leave|them You|'ve|get You|go|through You|get|there They|get|them They|get|to You|'re|this You|will|do You|will|all You|'re|just You|'ll|the So|you|'re You|'ve|come You|get|<comma> You|get|at You|are|the You|have|been
267,I|want|to Do|it|'s Let|me|at So|<comma>|for I|think|about Just|for|a But|I|'m Do|it|was <unk>|just|is Let|me|for Well|<comma>|let Let|me|with I|mean|go Let|'s|a Now|<comma>|let <unk>|with|a Now|<comma>|I I|think|. Does|that|is I|'m|going Just|let|me Did|it|was So|<comma>|a Well|<comma>|I I|'ll|start Well|<comma>|a Did|it|is You|know|for Which|is|a <unk>|for|the So|I|'m Well|<comma>|for I|think|<comma> But|let|me Do|it|is And|let|me Well|<comma>|just I|'m|a I|mean|just I|mean|<comma> So|just|a If|there|<comma> <unk>|for|me Let|me|to Let|me|on So|let|go And|it|be So|let|be Did|it|'s Come|on|a So|let|me It|'s|going At|least|<comma> <unk>|is|a I|'m|<unk> And|there|is Does|it|<comma> And|<unk>|<comma> Let|'s|the Now|<comma>|for I|'ll|go So|this|is And|I|go Just|let|'s And|I|want So|<comma>|I Let|'s|going <unk>|at|all Go|on|a try|for|a If|you|<comma> And|I|take I|'m|not I|'m|sorry <unk>|until|a So|let|a So|I|think I|'m|so Just|a|little And|let|a And|I|have <unk>|on|the So|just|for Let|me|<comma> Sorry|about|a That|'s|going Come|on|the No|one|. Do|a|little Well|<comma>|it And|that|going And|it|go I|'m|still And|I|think So|it|was That|is|for You|know|a So|I|'ll And|I|just Let|me|a
268,<unk>|empty|<unk> Now|<comma>|<unk> <unk>|<unk>|empty This|is|<unk> <unk>|<unk>|<unk> And|<unk>|<unk> And|so|<unk> <unk>|yellow|<unk> So|<comma>|<unk> <unk>|<unk>|- <unk>|active|<unk> You|know|<unk> <unk>|electric|<unk> And|<unk>|empty In|<unk>|<unk> <unk>|symbolic|<unk> You|know|<comma> <unk>|-|<unk> <unk>|open|- <unk>|<comma>|<unk> <unk>|open|<comma> So|<unk>|<comma> And|<unk>|- <unk>|.|</s> And|it|<comma> <unk>|thick|<unk> So|<unk>|<unk> I|mean|<comma> The|empty|<unk> If|you|. <unk>|classic|<unk> <unk>|of|empty So|<unk>|- <unk>|empty|<comma> <unk>|exponential|<unk> And|so|<comma> <unk>|naked|<unk> <unk>|dead|<unk> <unk>|successful|<unk> <unk>|illegal|<unk> Well|<comma>|<unk> Now|<comma>|the <unk>|<unk>|<comma> <unk>|golden|<unk> And|that|was <unk>|magnetic|<unk> <unk>|is|<unk> Now|<unk>|empty That|'s|a <unk>|mechanical|<unk> <unk>|flat|<unk> <unk>|dry|up That|'s|<unk> <unk>|passive|<unk> <unk>|Jewish|<unk> <unk>|open|<unk> <unk>|classical|<unk> <unk>|dry|<unk> This|is|a I|think|of <unk>|broken|<unk> <unk>|empty|- So|<unk>|up There|'s|<unk> <unk>|personal|empty And|<comma>|<unk> And|then|<unk> <unk>|three|- <unk>|<unk>|open <unk>|have|- So|<unk>|. So|<unk>|the Now|<comma>|a <unk>|open|of And|this|is <unk>|binary|<unk> And|<unk>|<comma> You|know|that The|<unk>|empty And|so|the And|that|is So|<unk>|empty You|know|the <unk>|degrees|<unk> <unk>|before|<comma> So|<unk>|for The|<unk>|<unk> <unk>|flying|<unk> <unk>|inches|of Now|<comma>|this So|<unk>|on This|is|the <unk>|electrical|<unk> There|'s|the You|know|- <unk>|for|empty It|'s|<unk> And|that|'s And|the|empty It|'s|the
269,And|she|thinks And|you|think And|it|<comma> And|she|says And|it|says And|it|is And|you|believe And|it|'s And|this|is And|it|: And|she|is And|she|'s And|you|'re And|she|think And|she|believe And|it|thinks And|they|think And|she|thinking And|she|<comma> And|her|is And|it|said And|it|was And|you|see And|<comma>|she And|that|go And|she|thought And|she|<unk> And|she|looks And|you|know And|I|think And|they|believe And|<comma>|you And|<comma>|it And|I|believe And|she|does And|she|will And|so|thinking And|we|think And|you|say And|she|goes And|it|goes And|they|'re And|so|<comma> And|you|do And|he|thinks And|she|said And|that|are And|it|thought And|that|<comma> And|you|will And|it|will And|it|<unk> And|she|was And|so|think And|you|have And|you|go And|you|feel And|it|say And|you|<comma> You|think|<comma> And|you|thought And|it|really And|it|looks And|that|say And|it|does And|there|is And|what|you And|you|thinking And|she|also and|she|thinks And|it|just And|she|has And|you|can And|it|think And|here|<comma> And|it|go And|what|she And|you|are And|it|actually And|then|<comma> And|is|<comma> And|it|believe And|she|guess So|she|thinks And|you|'ll And|it|might And|she|believed And|she|believes And|she|'ll And|she|would And|they|go And|she|feels And|now|<comma> And|<unk>|<comma> And|you|'ve And|so|believe And|we|believe And|one|<comma> And|she|means And|.|<quote>
270,I|also|have I|have|to I|'ve|also I|got|to So|<comma>|I I|got|ta And|I|also So|I|have I|also|got So|I|'ve I|actually|<comma> And|I|have I|'ve|actually I|also|must So|I|got I|actually|I And|I|'ve So|I|also I|must|be I|'ve|have And|I|got I|'ve|'ve I|mean|<comma> I|'ll|also I|have|a I|also|need You|have|to I|need|to So|you|have You|also|<comma> I|'ve|got I|'m|also So|<comma>|you You|know|<comma> I|'ll|actually I|do|n't Now|<comma>|I But|I|have And|you|have Well|<comma>|I Let|me|<comma> I|also|do I|think|about And|I|actually I|should|be You|'ve|got So|I|actually I|'m|actually I|have|got But|I|got So|I|must So|we|have So|you|'ve I|had|to I|have|ta I|do|also I|do|actually So|I|need Now|<comma>|you So|we|got I|also|'ve I|have|you What|I|got I|had|<comma> I|'ve|need I|'ve|do I|want|to I|have|that And|I|'ll So|you|need I|'d|have and|I|have I|kind|of Now|I|got So|I|'ll So|actually|I and|I|got I|also|had I|'ll|have I|actually|you I|also|want And|I|must I|have|it So|I|do We|'ve|also And|I|need I|was|to I|have|about I|have|this I|just|to And|we|also So|also|have I|'m|have I|has|to I|<unk>|: It|also|<comma> I|'ve|all I|have|for And|so|thing I|'ve|are
271,If|you|have If|there|is If|there|'s And|if|you If|you|do If|you|put If|you|'re When|there|<comma> If|you|were If|there|are And|if|there If|you|'ve If|it|has If|you|get If|there|was If|you|think If|you|had So|if|you If|I|have If|you|can If|you|are You|know|<comma> And|when|you If|you|could If|you|give When|you|got When|you|have If|you|got If|we|have If|you|actually And|if|it If|you|take And|when|it So|when|there Now|<comma>|if If|they|have If|you|<unk> If|it|got So|when|it If|you|also If|it|was If|a|<unk> I|mean|<comma> And|when|there If|I|think If|it|<unk> So|if|it If|I|'ve So|if|there If|it|'s If|you|make If|the|<unk> If|you|see If|you|should If|this|does If|it|does So|<comma>|if And|if|I If|you|want When|you|had If|they|'re And|when|they But|if|there If|that|'s If|you|may You|know|a If|this|is And|when|a If|you|did Now|<comma>|when But|if|you If|it|is If|there|has If|you|know when|there|to If|you|will If|you|just When|you|know If|you|feel And|you|know If|there|you And|in|the If|you|look So|when|you when|you|have But|when|they So|when|I If|she|is And|as|a If|you|need And|then|if If|you|like If|it|could And|when|the As|it|<comma> If|that|is And|so|if Now|if|there Once|there|<comma> If|it|also
272,If|you|do If|you|'re So|if|you You|do|n't If|you|are And|if|you You|ca|n't Now|if|you If|you|feel If|you|get You|know|<comma> So|when|you If|you|have But|if|you If|you|'ve You|'re|not If|you|were You|wo|n't Now|<comma>|if You|know|if If|you|wo If|you|go If|you|did If|you|will If|you|now And|when|you Now|when|you So|<comma>|not I|do|n't If|you|just If|you|make If|you|know When|you|not You|'re|n't If|you|can If|you|see If|you|think You|know|that Now|<comma>|when If|you|ca Well|<comma>|you You|now|you If|you|'ll If|you|look You|know|you If|you|<unk> If|you|does But|when|you If|you|ask You|can|you And|then|you It|'s|not If|you|say If|you|actually and|if|you You|will|not If|you|come You|did|n't When|you|do They|do|n't You|'re|you If|you|'m If|you|be You|have|n't Well|if|you And|this|is If|you|not And|I|do when|you|<comma> As|you|not Do|n't|be And|<comma>|if If|you|was If|you|really If|you|'s If|you|probably if|you|now If|you|all What|if|you You|could|n't You|'ll|not And|so|much If|you|ever If|you|want And|you|wo So|<comma>|you You|know|when But|if|they If|you|could If|you|would If|you|tell If|you|take You|see|you If|you|never Because|if|you If|you|had You|not|better And|if|I And|once|you When|you|wo
273,<unk>|Johnson|in <unk>|Street|in <unk>|World|War <unk>|in|the <unk>|Island|in Now|<comma>|of The|<unk>|<comma> <quote>|<unk>|in And|in|New <unk>|war|in <unk>|City|in <unk>|wars|in <unk>|business|in The|<unk>|<unk> <unk>|War|in For|example|of The|Johnson|in <unk>|Chicago|in <unk>|Park|in And|<unk>|the <unk>|of|the I|mean|<comma> And|<unk>|in So|<comma>|of <unk>|dollars|in And|in|the <unk>|U.N.|in There|is|my <unk>|sky|in It|'s|<unk> <unk>|<comma>|<unk> <unk>|<unk>|Johnson <unk>|Museum|in <unk>|President|in In|the|<unk> <unk>|YouTube|in So|<comma>|<unk> <unk>|Park|<unk> <unk>|in|<unk> And|for|the And|<unk>|<unk> And|the|<unk> <unk>|<unk>|of The|war|in <unk>|<unk>|<unk> Now|<comma>|<unk> <unk>|Center|in <unk>|coast|in So|<comma>|in So|<comma>|the <unk>|Bay|in <unk>|of|<unk> <unk>|Park|<comma> <unk>|City|is The|<unk>|of This|is|the I|think|in Well|<comma>|<unk> World|War|in <unk>|<comma>|of And|<unk>|for And|this|is <unk>|U.S.|<unk> <unk>|Street|<comma> <unk>|<unk>|World There|'s|<unk> <unk>|War|was <unk>|Street|of The|World|War And|<unk>|a And|it|<comma> <unk>|park|in I|think|of And|that|is So|<comma>|a <unk>|War|is So|<comma>|it And|at|New In|New|War Now|<comma>|the <unk>|<unk>|Park For|example|<comma> So|<comma>|you Well|<comma>|in And|<comma>|<unk> <unk>|in|a In|<unk>|in This|is|in So|<unk>|<comma> In|the|World So|<unk>|<unk> This|is|<comma> <unk>|the|<unk> And|for|a You|know|<comma> This|is|<unk> <unk>|Johnson|<comma> <unk>|World|World So|<comma>|<quote> It|was|a
274,I|love|the And|I|love So|I|love I|love|that I|love|it I|love|this So|<comma>|I Now|<comma>|I And|so|I Now|I|love But|I|love I|love|<unk> I|love|those What|I|love I|love|my I|love|these I|love|to I|love|a The|fact|<comma> Well|<comma>|I and|I|love I|love|your I|love|what I|love|The I|love|in I|love|real All|I|love I|love|for I|love|all You|know|is This|is|love I|love|<comma> I|love|how I|love|I I|love|something And|so|<comma> Well|I|love Which|I|love Let|me|<comma> I|love|doing As|I|love I|love|they And|<comma>|I So|this|is It|love|<comma> The|fact|the <unk>|<comma>|I I|love|their I|love|you I|love|an I|love|most I|love|of So|let|me And|that|I I|love|being I|love|some I|love|its We|love|the so|I|love I|'m|why I|love|just I|love|really I|love|there I|love|'s Thank|you|very I|love|our I|love|where In|fact|I I|love|his I|love|which I|love|why I|love|right I|'m|the There|'s|the And|the|fact I|love|is I|love|at I|love|good I|love|who The|fact|I If|I|love He|love|that Thank|you|for <unk>|the|fact <comma>|I|love I|love|exactly I|love|people Because|I|love Okay|<comma>|I So|the|fact So|what|I There|are|the In|fact|that I|love|her I|love|one Let|me|I I|love|life I|love|because To|love|the They|love|the
275,So|my|father My|father|was Now|<comma>|the The|<unk>|my So|my|dad It|was|the My|dad|was The|field|of So|<comma>|the So|I|was So|<comma>|of The|range|of The|discipline|of So|<comma>|I So|of|my So|<comma>|my You|know|<comma> There|was|the I|mean|<comma> You|can|you And|I|was The|destruction|was The|prototype|was So|the|<unk> This|is|<comma> So|I|got The|organism|of The|<unk>|of So|in|my He|was|a I|was|the The|rate|of So|I|had In|my|dad This|is|a So|<comma>|in Well|<comma>|the So|that|was It|was|my All|of|my And|my|father So|the|field The|spectrum|of This|is|like So|he|was I|was|a The|end|of And|he|was <unk>|my|father He|was|the I|was|<comma> And|of|course This|is|the In|my|father The|dimension|was The|habitat|was Well|<comma>|of And|then|<comma> And|it|was The|horizon|was The|<unk>|the The|mantra|was The|simulation|of The|part|of My|father|'s The|West|was And|this|was And|in|my This|is|saying My|father|had I|said|<comma> The|size|of The|status|my And|this|is The|anger|was Well|<comma>|my So|there|was And|I|had And|I|got The|domain|of The|background|was The|source|of And|the|<unk> So|<comma>|by <unk>|of|my So|my|brother The|scale|was The|roots|of And|my|dad <unk>|my|dad The|recession|my So|the|part The|conditions|<comma> To|my|father and|the|end The|West|got The|destruction|of and|I|was The|West|in The|bubble|of
276,So|if|my So|when|my If|my|three So|<comma>|my So|when|he And|then|my So|if|the So|if|he So|when|the So|if|his And|if|my So|<comma>|the So|when|I And|so|<comma> And|so|my So|if|you So|when|his So|<comma>|in Now|<comma>|if Now|<comma>|when So|if|I And|so|a Which|is|my So|<comma>|a If|he|<unk> So|<comma>|I So|then|<comma> So|when|you And|so|<unk> When|my|three And|so|I And|so|the So|if|a And|when|my And|so|much So|<comma>|of So|when|a If|he|was And|so|if So|<comma>|with So|<comma>|if And|then|the So|the|three So|if|your And|so|he If|his|three And|so|then So|<comma>|his And|so|does So|<comma>|<unk> And|then|he So|<comma>|you So|<comma>|he And|then|<comma> So|in|the So|when|it So|<comma>|then So|my|three So|then|<unk> So|<comma>|as What|if|my So|<comma>|on So|<comma>|to And|so|it What|is|my If|I|<unk> And|so|is So|<comma>|when So|if|<unk> So|now|three So|if|it So|when|your So|I|<unk> So|let|me So|that|was You|know|my And|so|was But|if|my So|when|<unk> And|so|your If|your|three And|so|good So|when|of So|<comma>|for What|happens|is So|if|of Let|me|<comma> So|here|'s So|then|my And|so|that Now|if|my But|then|three So|if|its So|<comma>|</s> So|when|to And|then|I So|this|<comma> So|you|<unk> Now|when|my So|it|was
277,At|the|time There|was|only And|then|<comma> And|there|was And|this|was And|that|was At|that|was And|at|the And|so|back In|the|time And|then|back And|it|was In|the|back And|back|<comma> At|all|had Then|there|<comma> And|then|there And|<comma>|there And|in|the And|so|<comma> At|night|<comma> And|then|we And|the|time Since|then|<comma> At|this|<comma> So|<comma>|there And|then|the And|then|this And|then|at and|then|<comma> And|I|was Now|<comma>|back And|we|had And|on|the And|now|<comma> And|it|had And|then|then And|then|it Since|there|was In|the|other And|at|that And|actually|<comma> There|was|just And|he|was At|first|<comma> In|the|last Then|back|<comma> And|it|just And|the|last It|was|at Well|<comma>|at In|the|first So|<comma>|it And|back|to And|back|there Then|it|was Once|there|was Then|this|was And|<comma>|it So|back|at So|back|back We|'ve|only We|'ve|been And|<comma>|the And|it|only Now|<comma>|at And|I|had In|the|front So|at|the And|back|in Since|it|was By|the|only and|there|was At|it|was And|we|'ve And|so|at At|all|got And|<comma>|this And|then|that And|the|only In|the|<unk> The|only|<comma> Then|<comma>|at Then|at|the But|then|<comma> At|the|same And|first|one At|the|other And|there|were And|over|the In|the|before And|back|at We|'ve|had We|'ve|got And|at|this You|had|been Finally|<comma>|there And|<comma>|at At|the|end Since|the|only
278,Today|we|have Today|we|'ve Now|we|have Today|<comma>|today Today|<comma>|now We|'ve|have Today|we|got And|we|got Now|we|'ve We|have|to Today|<comma>|we We|have|the We|have|this Today|<comma>|of We|have|that But|we|have We|have|a So|we|got Today|<comma>|in And|today|we Now|<comma>|of So|we|have Today|we|now Today|<comma>|and We|now|<comma> Today|we|'re We|'ve|'ve We|now|we We|have|<comma> So|now|we Today|we|actually We|have|we We|have|it So|today|is Today|we|are Today|<comma>|obviously Today|'s|20 Today|<comma>|I And|we|have We|'ve|now We|have|us We|'ve|'re Today|we|get Now|<comma>|today And|we|'ve We|'ve|are In|fact|<comma> Today|<comma>|that So|we|'ve You|know|<comma> And|now|is Now|we|now Today|<comma>|actually Of|course|<comma> But|now|we Today|<comma>|they So|<comma>|we Today|<comma>|at Today|that|we But|today|we Today|<comma>|you Now|<comma>|now We|have|you Today|<comma>|there We|actually|<comma> Today|you|have Today|'s|a Well|we|have Today|is|that We|have|our Today|<comma>|this So|today|we We|have|your Now|<comma>|we Today|<comma>|the Today|<comma>|Today Today|<comma>|<comma> Today|we|also Today|is|the We|have|those Of|course|we Now|we|'re So|<comma>|of But|today|<comma> You|have|the Today|<comma>|so Today|<comma>|as Today|is|we Today|<comma>|these And|<comma>|we We|also|<comma> We|have|<unk> We|'ve|actually There|are|we Today|<comma>|with So|of|course So|that|we You|have|a We|also|we But|we|are
